order_id,order_date,total_amount,order_item_id,quantity,unit_price,user_id,username,email,age,country
288,2024-02-19,371.00,193,162.82682053371934,34.356603587356766,822,user822,user822@example.com,28,Canada
289,2024-02-19,293.48,224,461.0709980702409,30.56879198394487,857,user857,user857@example.com,33,USA
290,2024-02-19,115.31,13,88.52992521254555,98.06448738782214,424,user424,user424@example.com,45,USA
291,2024-02-19,430.00,877,118.92846908761457,38.93498918218031,49,user49,user49@example.com,19,Australia
292,2024-02-19,211.00,203,163.64998541953696,50.58567527942117,760,user760,user760@example.com,50,UK
293,2024-02-19,422.63,411,262.4351842743756,69.32979773429193,622,user622,user622@example.com,27,USA
294,2024-02-19,117.76,699,304.70498700168304,27.830565395066618,499,user499,user499@example.com,30,Australia
295,2024-02-19,130.19,347,305.844368149296,71.29277452312925,215,user215,user215@example.com,50,Canada
296,2024-02-19,142.78,626,468.6909684909251,55.00729807654578,337,user337,user337@example.com,40,USA
297,2024-02-19,347.83,277,225.08242601168683,11.399056622340378,767,user767,user767@example.com,22,Australia
298,2024-02-19,349.99,815,434.1217913426885,91.43942089371409,373,user373,user373@example.com,23,Canada
299,2024-02-19,443.84,427,104.78580901004165,43.68092447175227,536,user536,user536@example.com,35,Australia
300,2024-02-19,186.17,466,363.2759892357841,71.76236292056787,350,user350,user350@example.com,41,Australia
301,2024-02-19,170.08,300,167.21550585530875,85.52655815369397,871,user871,user871@example.com,51,UK
302,2024-02-19,141.34,629,171.18665863106975,83.43556556352765,352,user352,user352@example.com,53,UK
303,2024-02-19,121.85,246,229.71061968827425,39.73490057621823,572,user572,user572@example.com,36,Canada
304,2024-02-19,263.79,404,277.1948251464337,60.85638480648285,107,user107,user107@example.com,51,Australia
305,2024-02-19,398.25,809,392.18777669847043,33.06073697045289,919,user919,user919@example.com,20,Australia
306,2024-02-19,306.21,553,462.08377043253614,25.124696073291545,524,user524,user524@example.com,48,Canada
307,2024-02-19,492.96,128,304.8523101925315,89.20561557569081,732,user732,user732@example.com,51,USA
308,2024-02-19,366.65,170,379.2570875420723,94.65790949343082,77,user77,user77@example.com,29,UK
309,2024-02-19,56.25,244,56.85626405727495,68.69702237274011,350,user350,user350@example.com,41,Australia
310,2024-02-19,222.23,95,164.87111997043473,51.8371972372089,879,user879,user879@example.com,43,UK
311,2024-02-19,441.66,695,458.0499775503474,93.47769897427622,192,user192,user192@example.com,27,USA
312,2024-02-19,485.91,624,204.39056566120522,15.009548314988894,580,user580,user580@example.com,33,USA
313,2024-02-19,266.51,592,192.87313116696683,41.99606624368614,634,user634,user634@example.com,37,Australia
314,2024-02-19,347.78,944,371.14804322789195,92.7379908925178,237,user237,user237@example.com,34,USA
315,2024-02-19,367.18,588,224.62777272017092,13.049913853847105,110,user110,user110@example.com,22,Australia
316,2024-02-19,443.58,246,416.5342533724243,39.73490057621823,56,user56,user56@example.com,23,USA
317,2024-02-19,438.54,360,120.57055531616479,86.48980301815472,284,user284,user284@example.com,27,Canada
318,2024-02-19,115.82,762,230.06953550053498,68.29211522531506,511,user511,user511@example.com,53,Canada
319,2024-02-19,201.15,673,193.7587141411163,61.50037094493237,13,user13,user13@example.com,28,Australia
320,2024-02-19,276.95,709,128.05680022790648,18.041816954108903,436,user436,user436@example.com,27,Canada
321,2024-02-19,459.38,549,375.1828720863558,12.167005770164174,788,user788,user788@example.com,57,UK
322,2024-02-19,364.23,104,86.38785455975449,12.690099260489005,935,user935,user935@example.com,49,UK
323,2024-02-19,310.82,508,126.58262235175903,32.749313282043644,989,user989,user989@example.com,31,USA
324,2024-02-19,496.38,998,276.00145595077004,43.29919869839606,381,user381,user381@example.com,52,USA
325,2024-02-19,478.61,445,214.78397079775937,19.440745867315623,162,user162,user162@example.com,35,Canada
326,2024-02-19,223.85,790,328.41821625262406,35.44629201105613,456,user456,user456@example.com,47,USA
327,2024-02-19,431.05,71,175.89018712855483,63.376130523084015,215,user215,user215@example.com,50,Canada
328,2024-02-19,99.38,59,467.62114098188056,56.78044764147217,107,user107,user107@example.com,51,Australia
329,2024-02-19,81.34,105,404.8658332716488,16.396001205013473,56,user56,user56@example.com,23,USA
330,2024-02-19,165.83,354,470.8634048434555,32.64814602097677,76,user76,user76@example.com,59,Australia
331,2024-02-19,344.57,742,72.92193022454651,15.655609883399329,952,user952,user952@example.com,28,Australia
332,2024-02-19,130.11,810,70.2746936137729,43.280396609804825,760,user760,user760@example.com,50,UK
333,2024-02-19,191.93,662,111.50072070274007,78.1129155123877,724,user724,user724@example.com,27,USA
334,2024-02-19,329.97,573,354.7301845258394,89.38797424437257,72,user72,user72@example.com,57,UK
335,2024-02-19,236.57,6,148.4861004474995,86.7998460739283,668,user668,user668@example.com,60,Australia
336,2024-02-19,208.03,492,400.6399202335116,80.92534965750295,814,user814,user814@example.com,27,UK
337,2024-02-19,464.75,283,285.95229778360726,88.00297782093857,987,user987,user987@example.com,20,USA
338,2024-02-19,318.32,790,53.297301505859245,35.44629201105613,790,user790,user790@example.com,46,Australia
339,2024-02-19,338.09,95,54.303062792811716,51.8371972372089,992,user992,user992@example.com,26,USA
340,2024-02-19,414.73,820,253.86266655503192,50.233892334236664,232,user232,user232@example.com,31,USA
341,2024-02-19,90.95,668,174.95903797399234,41.60836272428317,743,user743,user743@example.com,32,USA
342,2024-02-19,423.18,796,327.7784002372905,37.526183075732426,946,user946,user946@example.com,44,Canada
343,2024-02-19,299.04,901,413.73899030400844,23.910050046673906,315,user315,user315@example.com,23,UK
344,2024-02-19,143.05,568,314.28251138938697,87.15605880340503,246,user246,user246@example.com,48,Canada
345,2024-02-19,429.33,239,209.33467281625389,82.93791329171107,734,user734,user734@example.com,18,Canada
346,2024-02-19,249.48,64,173.22521513117118,73.25631306105224,721,user721,user721@example.com,26,USA
347,2024-02-19,380.60,264,260.43076039109815,97.77369656198879,827,user827,user827@example.com,43,Canada
348,2024-02-19,51.88,854,238.7108612061569,33.41727108544726,977,user977,user977@example.com,36,USA
349,2024-02-19,181.87,20,397.19088295686544,76.87419408217782,12,user12,user12@example.com,32,USA
350,2024-02-19,376.64,260,441.75980505317307,72.8520530990721,854,user854,user854@example.com,46,Australia
351,2024-02-19,157.90,576,85.30221920168655,46.925578422333864,947,user947,user947@example.com,41,Australia
352,2024-02-19,167.21,155,330.9365728684537,61.07290671105595,167,user167,user167@example.com,42,USA
353,2024-02-19,208.65,282,271.0163969916009,92.79618988878623,676,user676,user676@example.com,40,Australia
354,2024-02-19,368.42,291,171.9074954694438,78.24995994836068,909,user909,user909@example.com,51,Canada
355,2024-02-19,281.32,877,292.1534430048863,38.93498918218031,815,user815,user815@example.com,35,Canada
356,2024-02-19,109.33,73,477.6262799845669,66.2349165655224,173,user173,user173@example.com,56,Canada
357,2024-02-19,160.16,836,391.2618109887692,88.21606552345563,29,user29,user29@example.com,37,Australia
358,2024-02-19,236.85,521,385.1180526274257,66.13157937425444,559,user559,user559@example.com,50,Canada
359,2024-02-19,199.16,43,372.5604260521423,31.85903176728398,570,user570,user570@example.com,35,Canada
360,2024-02-19,431.60,159,122.99982714363955,11.373972367665857,440,user440,user440@example.com,46,Canada
361,2024-02-19,129.74,285,62.81238883682594,89.94822305769875,9,user9,user9@example.com,28,Australia
362,2024-02-19,333.95,602,150.2529461456845,21.34053132179939,225,user225,user225@example.com,36,USA
363,2024-02-19,287.80,901,186.79422165261505,23.910050046673906,12,user12,user12@example.com,32,USA
364,2024-02-19,345.10,594,122.43285860704161,77.66653314323855,518,user518,user518@example.com,40,Australia
365,2024-02-19,240.85,727,256.7446377528772,97.50298200620306,315,user315,user315@example.com,23,UK
366,2024-02-19,147.52,791,445.34909461680616,68.48273346178297,813,user813,user813@example.com,57,Canada
367,2024-02-19,247.58,982,281.87293048454586,53.17251311010125,221,user221,user221@example.com,32,USA
368,2024-02-19,175.37,289,173.67845798017572,38.13240057062959,246,user246,user246@example.com,48,Canada
369,2024-02-19,52.54,283,208.38922396695165,88.00297782093857,621,user621,user621@example.com,29,Australia
370,2024-02-19,475.26,783,355.36453396607243,99.77086456255364,807,user807,user807@example.com,21,USA
371,2024-02-19,397.94,421,162.20917630395752,22.8541661062483,902,user902,user902@example.com,24,Australia
372,2024-02-19,494.05,317,268.61398021761005,70.75794114144558,733,user733,user733@example.com,24,Australia
373,2024-02-19,181.88,50,190.55381535981974,64.06440409771139,95,user95,user95@example.com,37,UK
374,2024-02-19,288.68,799,427.8607632609405,92.17037562350953,749,user749,user749@example.com,53,Australia
375,2024-02-19,147.07,386,262.764545903146,45.23654163669401,806,user806,user806@example.com,54,UK
376,2024-02-19,77.24,312,383.56010214402653,29.80388233971406,272,user272,user272@example.com,33,UK
377,2024-02-19,296.43,811,303.237081207654,52.58142921973093,929,user929,user929@example.com,20,Australia
378,2024-02-19,339.69,655,274.78189604643376,78.31526778685522,632,user632,user632@example.com,18,Australia
379,2024-02-19,356.79,540,242.8940437152724,93.59360954022324,555,user555,user555@example.com,29,USA
380,2024-02-19,79.22,487,343.6490466387699,42.0033702921309,820,user820,user820@example.com,18,USA
381,2024-02-19,236.84,277,424.53965520952727,11.399056622340378,571,user571,user571@example.com,23,Canada
382,2024-02-19,447.72,994,475.38045387066364,42.603914452579,160,user160,user160@example.com,49,Australia
383,2024-02-19,306.11,860,419.5384642946328,83.77700916933682,746,user746,user746@example.com,44,Australia
384,2024-02-19,466.67,232,281.8340156788847,55.98922073511057,89,user89,user89@example.com,59,Australia
385,2024-02-19,362.01,881,361.8284450454133,23.423430213468666,224,user224,user224@example.com,46,Canada
386,2024-02-19,59.72,526,408.7724644793177,11.77964765125536,439,user439,user439@example.com,52,Australia
387,2024-02-19,84.53,713,228.13625122206,63.881881984418754,521,user521,user521@example.com,35,UK
388,2024-02-19,52.95,634,359.9876629781437,37.92565767747582,190,user190,user190@example.com,58,Canada
389,2024-02-19,202.53,675,442.8937242231124,36.568340847061826,941,user941,user941@example.com,41,Australia
390,2024-02-19,401.78,517,126.36115490529714,80.16511361204796,987,user987,user987@example.com,20,USA
391,2024-02-19,151.51,650,274.4813144584672,99.4869607780661,61,user61,user61@example.com,51,USA
392,2024-02-19,273.28,943,391.6453756588873,18.854714291868923,421,user421,user421@example.com,32,Canada
393,2024-02-19,311.84,16,353.5702570611547,64.88705212232296,733,user733,user733@example.com,24,Australia
394,2024-02-19,134.54,120,81.69889783141079,22.671571717481726,977,user977,user977@example.com,36,USA
395,2024-02-19,216.35,293,351.82605391298216,29.45636860670385,326,user326,user326@example.com,50,UK
396,2024-02-19,259.25,498,262.5522637381312,60.8604189465082,47,user47,user47@example.com,30,Australia
397,2024-02-19,405.97,927,346.2053993044134,32.23231751883398,149,user149,user149@example.com,54,Australia
398,2024-02-19,442.87,88,62.62713734790668,23.304573791841577,301,user301,user301@example.com,54,Australia
399,2024-02-19,276.52,400,481.01166912324084,42.8686466037976,429,user429,user429@example.com,43,Australia
400,2024-02-19,228.02,718,376.9502267520277,56.09310081118588,861,user861,user861@example.com,52,UK
401,2024-02-19,177.92,588,481.3458197093318,13.049913853847105,90,user90,user90@example.com,55,Australia
402,2024-02-19,69.31,586,134.68858682133947,67.11334008681627,974,user974,user974@example.com,56,UK
403,2024-02-19,108.99,510,449.13839272406966,48.52916905486517,858,user858,user858@example.com,32,Australia
404,2024-02-19,464.35,493,466.17807548349106,33.45556030980572,79,user79,user79@example.com,46,UK
405,2024-02-19,458.18,998,260.2739851098888,43.29919869839606,518,user518,user518@example.com,40,Australia
406,2024-02-19,348.54,130,185.86845926656093,98.79673680713181,821,user821,user821@example.com,24,Australia
407,2024-02-19,199.36,655,406.4643537729743,78.31526778685522,458,user458,user458@example.com,24,UK
408,2024-02-19,151.18,395,390.7172102507529,83.71620377890423,861,user861,user861@example.com,52,UK
409,2024-02-19,267.60,747,306.41268319083025,61.26112890394296,345,user345,user345@example.com,40,UK
410,2024-02-19,211.05,79,139.01061369744866,78.55419729735723,49,user49,user49@example.com,19,Australia
411,2024-02-19,167.17,662,241.93713153555737,78.1129155123877,832,user832,user832@example.com,43,UK
412,2024-02-19,194.37,625,419.9692330244808,78.96214228935385,480,user480,user480@example.com,28,UK
413,2024-02-19,377.48,854,164.15006594880032,33.41727108544726,775,user775,user775@example.com,40,Canada
414,2024-02-19,281.89,535,352.58177946585414,85.19067625089126,503,user503,user503@example.com,38,UK
415,2024-02-19,158.69,497,480.1409235273072,27.597291422141204,700,user700,user700@example.com,44,Australia
416,2024-02-19,425.66,93,234.35731931100497,50.38710000583798,758,user758,user758@example.com,36,Canada
417,2024-02-19,207.84,297,265.956909608121,83.66136071654608,756,user756,user756@example.com,43,USA
418,2024-02-19,73.99,849,450.9400830652058,94.73086937163283,836,user836,user836@example.com,42,Australia
419,2024-02-19,493.74,951,91.3765397917241,94.77093269415116,878,user878,user878@example.com,29,Canada
420,2024-02-19,246.31,331,356.4368309678187,54.970677254248706,950,user950,user950@example.com,57,UK
421,2024-02-19,128.68,435,411.881821255726,69.48115222493794,162,user162,user162@example.com,35,Canada
422,2024-02-19,493.89,214,69.42524245254145,37.630097650810995,350,user350,user350@example.com,41,Australia
423,2024-02-19,154.07,485,200.1824973319222,24.27735230616444,850,user850,user850@example.com,39,Australia
424,2024-02-19,442.10,93,385.7980852538615,50.38710000583798,472,user472,user472@example.com,38,USA
425,2024-02-19,317.08,145,96.50009172784684,46.73222354290305,637,user637,user637@example.com,56,USA
426,2024-02-19,82.20,695,494.46985702576103,93.47769897427622,754,user754,user754@example.com,52,USA
427,2024-02-19,445.61,418,401.2066944986141,87.95911604468263,738,user738,user738@example.com,49,USA
428,2024-02-19,238.92,62,376.6451615581485,19.083590751822673,817,user817,user817@example.com,37,UK
429,2024-02-19,90.94,554,123.25529236934084,34.849658551086755,629,user629,user629@example.com,30,Australia
430,2024-02-19,167.12,629,497.19951575871556,83.43556556352765,558,user558,user558@example.com,32,Canada
431,2024-02-19,399.17,901,476.8017883387675,23.910050046673906,646,user646,user646@example.com,28,UK
432,2024-02-19,364.34,453,450.02982177893244,26.10297901818756,906,user906,user906@example.com,51,Australia
433,2024-02-19,177.95,870,271.65094359560806,41.56054155395925,572,user572,user572@example.com,36,Canada
434,2024-02-19,143.63,525,148.40336542539032,90.99685537244751,366,user366,user366@example.com,18,Canada
435,2024-02-19,333.88,948,110.63163593056782,20.41541983716329,308,user308,user308@example.com,18,Canada
436,2024-02-19,341.10,710,442.7909945694876,95.7508927494198,862,user862,user862@example.com,42,UK
437,2024-02-19,344.32,449,456.20167731859016,41.39593138009181,579,user579,user579@example.com,46,Australia
438,2024-02-19,391.88,964,356.2017247457645,39.75219294959771,132,user132,user132@example.com,46,Canada
439,2024-02-19,159.32,799,459.7044562410201,92.17037562350953,1,user1,user1@example.com,48,Canada
440,2024-02-19,184.37,272,432.7403791876069,86.41049345648995,777,user777,user777@example.com,27,USA
441,2024-02-19,357.93,437,389.4100619009632,66.95718835876266,861,user861,user861@example.com,52,UK
442,2024-02-19,330.19,868,171.72440808627664,49.43624689686478,279,user279,user279@example.com,52,Australia
443,2024-02-19,109.69,468,370.2961603056102,79.7347072958595,394,user394,user394@example.com,43,UK
444,2024-02-19,495.96,692,225.69390085644545,24.483271276794454,886,user886,user886@example.com,18,Australia
445,2024-02-19,218.61,327,495.828317575722,10.424482481095547,937,user937,user937@example.com,52,Canada
446,2024-02-19,178.78,827,383.6069795018391,82.50548075079804,216,user216,user216@example.com,48,UK
447,2024-02-19,410.07,593,433.53095657513245,37.607735853945954,455,user455,user455@example.com,21,USA
448,2024-02-19,88.75,507,158.71003206529804,86.94576340121127,324,user324,user324@example.com,57,Australia
449,2024-02-19,194.18,670,264.7399028475177,76.39852223554398,620,user620,user620@example.com,30,USA
450,2024-02-19,369.71,13,345.1073886078817,98.06448738782214,506,user506,user506@example.com,23,USA
451,2024-02-19,495.64,928,291.69092548750825,29.642644866033745,261,user261,user261@example.com,23,UK
452,2024-02-19,138.36,941,89.65213718537633,95.91449423871032,386,user386,user386@example.com,29,Canada
453,2024-02-19,275.53,444,132.91133286367332,77.265972121026,505,user505,user505@example.com,38,Australia
454,2024-02-19,175.30,340,494.4030646926298,32.74574916348668,710,user710,user710@example.com,22,Canada
455,2024-02-19,307.59,48,175.82654592467622,56.869579566749096,188,user188,user188@example.com,28,Canada
456,2024-02-19,236.11,841,132.01206409829263,27.74508690782284,558,user558,user558@example.com,32,Canada
457,2024-02-19,146.20,119,361.3525873762025,91.29816716622943,985,user985,user985@example.com,26,UK
458,2024-02-19,235.89,884,427.6191219741186,95.13133374898345,193,user193,user193@example.com,35,USA
459,2024-02-19,351.38,357,155.7458271702157,65.34006466099254,375,user375,user375@example.com,46,UK
460,2024-02-19,372.67,878,130.06867641375993,58.69382637246792,42,user42,user42@example.com,42,USA
461,2024-02-19,166.55,408,133.86090378341703,31.714000412229638,375,user375,user375@example.com,46,UK
462,2024-02-19,339.95,824,303.91723999438534,88.19723106322579,799,user799,user799@example.com,43,UK
463,2024-02-19,433.96,252,482.2244279031399,37.52364913731466,139,user139,user139@example.com,40,Canada
464,2024-02-19,249.04,85,274.19885590222066,54.719509985730056,735,user735,user735@example.com,50,Canada
465,2024-02-19,81.98,589,162.01812754344584,22.667031558386014,558,user558,user558@example.com,32,Canada
466,2024-02-19,477.43,446,327.54269595104637,68.14877262483529,449,user449,user449@example.com,20,USA
467,2024-02-19,171.29,40,286.931211034575,43.12080870280876,370,user370,user370@example.com,30,USA
468,2024-02-19,107.45,931,288.3600033750108,35.92462315822636,797,user797,user797@example.com,29,UK
469,2024-02-19,231.80,849,175.77039013738406,94.73086937163283,77,user77,user77@example.com,29,UK
470,2024-02-19,83.44,186,326.9457734083471,85.97636001752485,427,user427,user427@example.com,26,Canada
471,2024-02-19,446.00,251,464.5862003536691,43.07137267366561,205,user205,user205@example.com,53,Australia
472,2024-02-19,489.54,830,203.6474128886477,67.90769618387301,76,user76,user76@example.com,59,Australia
473,2024-02-19,111.49,144,328.1779736374107,97.1796565181122,22,user22,user22@example.com,35,Canada
474,2024-02-19,445.00,799,331.49798199188075,92.17037562350953,744,user744,user744@example.com,45,USA
475,2024-02-19,97.27,228,208.24038935759086,79.3591565957684,775,user775,user775@example.com,40,Canada
476,2024-02-19,265.75,670,401.38287400316744,76.39852223554398,953,user953,user953@example.com,27,Canada
477,2024-02-19,71.91,968,230.35125431854908,57.14738555999414,230,user230,user230@example.com,18,Canada
478,2024-02-19,378.23,937,156.0498828750105,62.043740242078,409,user409,user409@example.com,45,USA
479,2024-02-19,77.32,179,97.22808455483619,38.21821347669801,543,user543,user543@example.com,58,Canada
480,2024-02-19,365.89,667,333.5770608626627,95.00082262832186,544,user544,user544@example.com,50,UK
481,2024-02-19,150.58,812,286.4773595083158,26.90271061330363,18,user18,user18@example.com,19,USA
482,2024-02-19,154.81,199,220.86705030242936,18.513908215284026,344,user344,user344@example.com,24,USA
483,2024-02-19,379.01,990,82.67004036868224,51.84266683657403,667,user667,user667@example.com,21,Australia
484,2024-02-19,405.83,378,167.01724903115286,68.10924752826547,212,user212,user212@example.com,44,Canada
485,2024-02-19,362.77,770,468.2075973124764,70.65897964185258,257,user257,user257@example.com,30,UK
486,2024-02-19,416.44,603,225.4399923039559,86.26193954504278,907,user907,user907@example.com,27,Canada
487,2024-02-19,95.79,83,130.13456138816414,50.96804598459123,494,user494,user494@example.com,26,Australia
488,2024-02-19,208.86,93,61.28235271289861,50.38710000583798,946,user946,user946@example.com,44,Canada
489,2024-02-19,203.06,152,126.35993382741529,61.938194100242676,894,user894,user894@example.com,26,UK
490,2024-02-19,56.72,467,98.45674176741849,85.94785083596793,356,user356,user356@example.com,49,USA
491,2024-02-19,78.47,356,486.879195266293,71.86957523928432,376,user376,user376@example.com,18,Canada
492,2024-02-19,52.59,516,205.1034358253894,44.90410498326065,970,user970,user970@example.com,56,UK
493,2024-02-19,135.70,87,433.5258734589566,20.499023983221885,231,user231,user231@example.com,37,Canada
494,2024-02-19,243.25,305,471.8827390378878,90.87227175126776,144,user144,user144@example.com,53,UK
495,2024-02-19,316.40,738,467.7306537803975,71.81565248720084,115,user115,user115@example.com,39,Canada
496,2024-02-19,403.06,959,199.9485996985947,32.627644153570195,203,user203,user203@example.com,36,Australia
497,2024-02-19,357.04,844,107.06511769793794,57.34170957133914,127,user127,user127@example.com,58,Canada
498,2024-02-19,334.63,954,448.91440197741565,41.746405405489824,666,user666,user666@example.com,28,UK
499,2024-02-19,292.50,386,422.6819515414576,45.23654163669401,493,user493,user493@example.com,44,Australia
500,2024-02-19,59.81,323,346.57544061066795,19.845901639446154,133,user133,user133@example.com,51,USA
501,2024-02-19,404.54,258,461.1604741292745,17.579553623598237,655,user655,user655@example.com,45,USA
502,2024-02-19,381.86,631,265.0920050685651,29.97865937249473,271,user271,user271@example.com,23,UK
503,2024-02-19,113.67,170,125.59540899070738,94.65790949343082,794,user794,user794@example.com,27,Canada
504,2024-02-19,373.48,17,364.708403826976,40.61410553681479,364,user364,user364@example.com,19,Australia
505,2024-02-19,121.21,967,163.65965160381066,19.531753684404734,629,user629,user629@example.com,30,Australia
506,2024-02-19,110.59,850,348.54143678188314,46.36182334464698,47,user47,user47@example.com,30,Australia
507,2024-02-19,262.05,417,105.6551183134305,29.85831232355006,502,user502,user502@example.com,59,Canada
508,2024-02-19,469.17,450,180.4446647131879,32.75804415132562,565,user565,user565@example.com,42,USA
509,2024-02-19,402.16,318,445.3138617628725,97.19132602057535,204,user204,user204@example.com,40,UK
510,2024-02-19,207.11,178,435.17651398217095,29.696552270776415,815,user815,user815@example.com,35,Canada
511,2024-02-19,164.20,128,138.8476855783577,89.20561557569081,486,user486,user486@example.com,53,UK
512,2024-02-19,203.87,423,230.02383834617788,59.20879024036249,370,user370,user370@example.com,30,USA
513,2024-02-19,216.55,33,311.95088261733616,70.04324676029344,22,user22,user22@example.com,35,Canada
514,2024-02-19,337.85,524,142.61662488427692,10.22816284359865,255,user255,user255@example.com,40,UK
515,2024-02-19,235.56,293,196.13865648952338,29.45636860670385,672,user672,user672@example.com,41,Canada
516,2024-02-19,206.71,800,422.1661589323578,82.69083218543571,975,user975,user975@example.com,43,USA
517,2024-02-19,174.99,628,230.11959064614697,98.4799863900375,489,user489,user489@example.com,30,UK
518,2024-02-19,355.95,521,319.1721921450637,66.13157937425444,703,user703,user703@example.com,54,Australia
519,2024-02-19,381.79,15,153.10160251595147,60.09264534418428,949,user949,user949@example.com,49,Australia
520,2024-02-19,498.63,763,238.79110928755614,67.4088125451697,3,user3,user3@example.com,47,Australia
521,2024-02-19,454.97,201,360.5624871358883,33.51257730048289,63,user63,user63@example.com,56,Australia
522,2024-02-19,187.85,636,210.00071880404383,55.391384447803865,884,user884,user884@example.com,54,Australia
523,2024-02-19,124.85,221,54.61043724635315,85.53691593710433,438,user438,user438@example.com,43,Canada
524,2024-02-19,299.42,718,123.63277452991616,56.09310081118588,127,user127,user127@example.com,58,Canada
525,2024-02-19,321.77,527,276.89707831605426,74.86028776502191,160,user160,user160@example.com,49,Australia
526,2024-02-19,304.80,990,252.96218747674143,51.84266683657403,491,user491,user491@example.com,33,Australia
527,2024-02-19,313.25,354,140.5772259831174,32.64814602097677,783,user783,user783@example.com,46,USA
528,2024-02-19,428.58,25,352.10219955625735,86.77538741873892,433,user433,user433@example.com,30,UK
529,2024-02-19,327.31,587,163.36701334301748,15.852781028500452,436,user436,user436@example.com,27,Canada
530,2024-02-19,238.42,307,175.1710665789806,70.33783538018993,674,user674,user674@example.com,60,Australia
531,2024-02-19,256.52,739,204.29477491288978,98.0755282635888,344,user344,user344@example.com,24,USA
532,2024-02-19,177.04,990,232.82045254990788,51.84266683657403,496,user496,user496@example.com,41,Canada
533,2024-02-19,478.98,872,75.30392641448037,88.65243943547593,109,user109,user109@example.com,55,UK
534,2024-02-19,157.94,317,488.06459069092597,70.75794114144558,370,user370,user370@example.com,30,USA
535,2024-02-19,204.40,685,442.83960644867693,64.9334813219487,69,user69,user69@example.com,57,UK
536,2024-02-19,95.82,869,412.4944526570024,80.7639160010277,271,user271,user271@example.com,23,UK
537,2024-02-19,85.22,60,219.8115277595916,75.09829458990629,167,user167,user167@example.com,42,USA
538,2024-02-19,211.87,343,129.73216417462726,80.5557214104095,752,user752,user752@example.com,33,Australia
539,2024-02-19,184.38,781,127.94687900160245,12.83041104632799,811,user811,user811@example.com,30,Canada
540,2024-02-19,389.20,784,450.1906931952225,99.8420276573542,97,user97,user97@example.com,21,USA
541,2024-02-19,492.44,675,345.57448062637474,36.568340847061826,31,user31,user31@example.com,35,Australia
542,2024-02-19,386.05,953,95.88050815726692,76.61172105375958,169,user169,user169@example.com,45,USA
543,2024-02-19,199.70,402,377.98388311820014,13.400088929852085,624,user624,user624@example.com,47,Australia
544,2024-02-19,269.73,299,268.3264549902922,25.861975029625413,195,user195,user195@example.com,46,USA
545,2024-02-19,444.08,408,123.77871198973884,31.714000412229638,955,user955,user955@example.com,18,Australia
546,2024-02-19,70.74,425,358.03328443956553,32.28887638673409,842,user842,user842@example.com,40,UK
547,2024-02-19,148.07,698,293.3939828756427,90.44244039759622,447,user447,user447@example.com,29,Australia
548,2024-02-19,251.87,61,237.2681760356612,87.33891515001503,715,user715,user715@example.com,47,Canada
549,2024-02-19,118.33,294,471.8354049691173,27.306431340571496,848,user848,user848@example.com,20,Canada
550,2024-02-19,98.42,568,215.4739534523957,87.15605880340503,522,user522,user522@example.com,25,UK
551,2024-02-19,405.83,609,413.8490550660692,46.844579801361036,601,user601,user601@example.com,30,Australia
552,2024-02-19,120.09,99,340.01869479826723,28.73381353948587,880,user880,user880@example.com,18,UK
553,2024-02-19,162.40,794,140.67896033602707,68.24902613855923,425,user425,user425@example.com,42,USA
554,2024-02-19,490.44,5,72.80382089406034,41.8789114550826,299,user299,user299@example.com,39,USA
555,2024-02-19,471.01,303,211.23821527161093,78.08002470522466,357,user357,user357@example.com,51,UK
556,2024-02-19,459.06,998,210.70890170859508,43.29919869839606,25,user25,user25@example.com,53,Canada
557,2024-02-19,362.54,246,411.4777419799376,39.73490057621823,583,user583,user583@example.com,33,UK
558,2024-02-19,214.47,424,247.1105561916209,69.89085871799446,693,user693,user693@example.com,27,Australia
559,2024-02-19,308.52,655,218.63343611945714,78.31526778685522,132,user132,user132@example.com,46,Canada
560,2024-02-19,157.10,706,96.54611829385195,10.556924188199815,75,user75,user75@example.com,27,USA
561,2024-02-19,348.81,83,304.86171854214854,50.96804598459123,479,user479,user479@example.com,26,UK
562,2024-02-19,257.66,671,132.40549780642166,83.72858381987143,232,user232,user232@example.com,31,USA
563,2024-02-19,381.49,520,270.3335754467124,38.24023146370245,356,user356,user356@example.com,49,USA
564,2024-02-19,340.54,181,378.07816454907896,41.45462780261123,791,user791,user791@example.com,43,UK
565,2024-02-19,101.67,471,225.3827151514948,78.1738966402274,148,user148,user148@example.com,32,Canada
566,2024-02-19,333.19,393,483.67982052229763,94.65822821835386,272,user272,user272@example.com,33,UK
567,2024-02-19,399.43,276,205.05347244061878,80.34983727620738,598,user598,user598@example.com,60,UK
568,2024-02-19,116.11,313,391.42610565636636,18.398733733029545,406,user406,user406@example.com,30,Australia
569,2024-02-19,279.89,345,355.07329342046654,32.535843431490335,879,user879,user879@example.com,43,UK
570,2024-02-19,187.24,699,387.83718109068,27.830565395066618,19,user19,user19@example.com,53,Canada
571,2024-02-19,461.46,917,356.6886861782132,29.258471108408138,271,user271,user271@example.com,23,UK
572,2024-02-19,246.57,843,331.39299984420427,84.8769627744657,688,user688,user688@example.com,44,Canada
573,2024-02-19,129.84,465,94.99349462651264,65.71398339504088,832,user832,user832@example.com,43,UK
574,2024-02-19,243.09,643,300.85914237939494,40.73466989473894,559,user559,user559@example.com,50,Canada
